name,im_set,path,score,split,label
fig|298386.8.peg.698,bsubtilis,input_jsons/fig|298386.8.peg.698.json,0.965,train,1
fig|511145.12.peg.1534,bsubtilis,input_jsons/fig|511145.12.peg.1534.json,0.992,train,1
fig|511145.12.peg.149,bsubtilis,input_jsons/fig|511145.12.peg.149.json,0.962,train,1
fig|511145.12.peg.3046,bsubtilis,input_jsons/fig|511145.12.peg.3046.json,0.894,train,1
fig|511145.12.peg.2180,bsubtilis,input_jsons/fig|511145.12.peg.2180.json,0.999,train,1
fig|169963.11.peg.1958,bsubtilis,input_jsons/fig|169963.11.peg.1958.json,0.962,train,1
fig|511145.12.peg.2136,bsubtilis,input_jsons/fig|511145.12.peg.2136.json,0.967,train,1
fig|298386.8.peg.3069,bsubtilis,input_jsons/fig|298386.8.peg.3069.json,0.808,train,1
fig|511145.12.peg.1787,bsubtilis,input_jsons/fig|511145.12.peg.1787.json,0.987,train,1
fig|298386.8.peg.3124,bsubtilis,input_jsons/fig|298386.8.peg.3124.json,0.977,train,1
fig|298386.8.peg.3074,bsubtilis,input_jsons/fig|298386.8.peg.3074.json,0.878,train,1
fig|297246.15.peg.2454,bsubtilis,input_jsons/fig|297246.15.peg.2454.json,0.749,train,1
fig|169963.11.peg.2604,bsubtilis,input_jsons/fig|169963.11.peg.2604.json,0.994,train,1
fig|196627.14.peg.224,bsubtilis,input_jsons/fig|196627.14.peg.224.json,0.88,train,1
fig|298386.8.peg.2995,bsubtilis,input_jsons/fig|298386.8.peg.2995.json,0.852,train,1
fig|298386.8.peg.2846,bsubtilis,input_jsons/fig|298386.8.peg.2846.json,0.924,train,1
fig|196627.14.peg.348,bsubtilis,input_jsons/fig|196627.14.peg.348.json,0.513,train,1
fig|511145.12.peg.1508,bsubtilis,input_jsons/fig|511145.12.peg.1508.json,0.99,train,1
fig|196627.14.peg.536,bsubtilis,input_jsons/fig|196627.14.peg.536.json,0.999,train,1
fig|297246.15.peg.1167,bsubtilis,input_jsons/fig|297246.15.peg.1167.json,0.25,train,1
fig|169963.11.peg.1445,bsubtilis,input_jsons/fig|169963.11.peg.1445.json,0.987,train,1
fig|511145.12.peg.3619,bsubtilis,input_jsons/fig|511145.12.peg.3619.json,0.817,train,1
fig|169963.11.peg.1212,bsubtilis,input_jsons/fig|169963.11.peg.1212.json,0.86,train,1
fig|511145.12.peg.2129,bsubtilis,input_jsons/fig|511145.12.peg.2129.json,0.999,train,1
fig|196627.14.peg.1002,bsubtilis,input_jsons/fig|196627.14.peg.1002.json,0.1,train,1
fig|169963.11.peg.136,bsubtilis,input_jsons/fig|169963.11.peg.136.json,0.998,train,1
fig|297246.15.peg.637,bsubtilis,input_jsons/fig|297246.15.peg.637.json,0.479,train,1
fig|169963.11.peg.2507,bsubtilis,input_jsons/fig|169963.11.peg.2507.json,0.979,train,1
fig|511145.12.peg.4396,bsubtilis,input_jsons/fig|511145.12.peg.4396.json,0.838,train,1
fig|169963.11.peg.195,bsubtilis,input_jsons/fig|169963.11.peg.195.json,0.793,train,1
fig|511145.12.peg.683,bsubtilis,input_jsons/fig|511145.12.peg.683.json,0.999,train,1
fig|511145.12.peg.1197,bsubtilis,input_jsons/fig|511145.12.peg.1197.json,0.1,train,1
fig|169963.11.peg.1458,bsubtilis,input_jsons/fig|169963.11.peg.1458.json,0.818,train,1
fig|511145.12.peg.4509,bsubtilis,input_jsons/fig|511145.12.peg.4509.json,0.756,train,1
fig|298386.8.peg.2013,bsubtilis,input_jsons/fig|298386.8.peg.2013.json,0.996,train,1
fig|297246.15.peg.3079,bsubtilis,input_jsons/fig|297246.15.peg.3079.json,0.895,train,1
fig|297246.15.peg.2359,bsubtilis,input_jsons/fig|297246.15.peg.2359.json,0.502,train,1
fig|511145.12.peg.2890,bsubtilis,input_jsons/fig|511145.12.peg.2890.json,0.861,train,1
fig|297246.15.peg.3208,bsubtilis,input_jsons/fig|297246.15.peg.3208.json,0.994,train,1
fig|297246.15.peg.1858,bsubtilis,input_jsons/fig|297246.15.peg.1858.json,0.975,train,1
fig|297246.15.peg.1188,bsubtilis,input_jsons/fig|297246.15.peg.1188.json,0.918,train,1
fig|298386.8.peg.3401,bsubtilis,input_jsons/fig|298386.8.peg.3401.json,0.928,train,1
fig|297246.15.peg.3175,bsubtilis,input_jsons/fig|297246.15.peg.3175.json,0.846,train,1
fig|511145.12.peg.3747,bsubtilis,input_jsons/fig|511145.12.peg.3747.json,0.999,train,1
fig|196627.14.peg.1114,bsubtilis,input_jsons/fig|196627.14.peg.1114.json,0.749,train,1
fig|169963.11.peg.2295,bsubtilis,input_jsons/fig|169963.11.peg.2295.json,0.801,train,1
fig|196627.14.peg.616,bsubtilis,input_jsons/fig|196627.14.peg.616.json,0.996,train,1
fig|511145.12.peg.1395,bsubtilis,input_jsons/fig|511145.12.peg.1395.json,0.999,train,1
fig|297246.15.peg.1413,bsubtilis,input_jsons/fig|297246.15.peg.1413.json,0.998,train,1
fig|196627.14.peg.1248,bsubtilis,input_jsons/fig|196627.14.peg.1248.json,0.671,train,1
fig|196627.14.peg.1106,bsubtilis,input_jsons/fig|196627.14.peg.1106.json,0.818,train,1
fig|169963.11.peg.1812,bsubtilis,input_jsons/fig|169963.11.peg.1812.json,0.998,train,1
fig|297246.15.peg.2416,bsubtilis,input_jsons/fig|297246.15.peg.2416.json,0.839,train,1
fig|298386.8.peg.841,bsubtilis,input_jsons/fig|298386.8.peg.841.json,0.986,train,1
fig|169963.11.peg.1440,bsubtilis,input_jsons/fig|169963.11.peg.1440.json,0.869,train,1
fig|511145.12.peg.3615,bsubtilis,input_jsons/fig|511145.12.peg.3615.json,0.973,train,1
fig|297246.15.peg.3096,bsubtilis,input_jsons/fig|297246.15.peg.3096.json,0.604,train,1
fig|298386.8.peg.3126,bsubtilis,input_jsons/fig|298386.8.peg.3126.json,0.794,train,1
fig|169963.11.peg.2439,bsubtilis,input_jsons/fig|169963.11.peg.2439.json,0.995,train,1
fig|169963.11.peg.716,bsubtilis,input_jsons/fig|169963.11.peg.716.json,0.993,train,1
fig|297246.15.peg.3024,bsubtilis,input_jsons/fig|297246.15.peg.3024.json,0.994,train,1
fig|511145.12.peg.2199,bsubtilis,input_jsons/fig|511145.12.peg.2199.json,0.1,train,1
fig|511145.12.peg.2421,bsubtilis,input_jsons/fig|511145.12.peg.2421.json,0.844,train,1
fig|196627.14.peg.1386,bsubtilis,input_jsons/fig|196627.14.peg.1386.json,0.757,train,1
fig|511145.12.peg.2236,bsubtilis,input_jsons/fig|511145.12.peg.2236.json,0.928,train,1
fig|298386.8.peg.402,bsubtilis,input_jsons/fig|298386.8.peg.402.json,0.999,train,1
fig|297246.15.peg.1595,bsubtilis,input_jsons/fig|297246.15.peg.1595.json,0.958,train,1
fig|511145.12.peg.2432,bsubtilis,input_jsons/fig|511145.12.peg.2432.json,0.1,train,1
fig|169963.11.peg.940,bsubtilis,input_jsons/fig|169963.11.peg.940.json,0.994,train,1
fig|169963.11.peg.1064,bsubtilis,input_jsons/fig|169963.11.peg.1064.json,0.936,train,1
fig|511145.12.peg.4325,bsubtilis,input_jsons/fig|511145.12.peg.4325.json,0.999,train,1
fig|511145.12.peg.1507,bsubtilis,input_jsons/fig|511145.12.peg.1507.json,0.999,train,1
fig|298386.8.peg.2834,bsubtilis,input_jsons/fig|298386.8.peg.2834.json,0.996,train,1
fig|196627.14.peg.446,bsubtilis,input_jsons/fig|196627.14.peg.446.json,0.568,train,1
fig|511145.12.peg.2172,bsubtilis,input_jsons/fig|511145.12.peg.2172.json,0.999,train,1
fig|511145.12.peg.3493,bsubtilis,input_jsons/fig|511145.12.peg.3493.json,0.902,train,1
fig|297246.15.peg.1932,bsubtilis,input_jsons/fig|297246.15.peg.1932.json,0.997,train,1
fig|297246.15.peg.3084,bsubtilis,input_jsons/fig|297246.15.peg.3084.json,0.845,train,1
fig|169963.11.peg.1494,bsubtilis,input_jsons/fig|169963.11.peg.1494.json,0.873,train,1
fig|196627.14.peg.455,bsubtilis,input_jsons/fig|196627.14.peg.455.json,0.831,train,1
fig|297246.15.peg.3167,bsubtilis,input_jsons/fig|297246.15.peg.3167.json,0.898,train,1
fig|511145.12.peg.3886,bsubtilis,input_jsons/fig|511145.12.peg.3886.json,0.978,train,1
fig|298386.8.peg.1011,bsubtilis,input_jsons/fig|298386.8.peg.1011.json,0.993,train,1
fig|511145.12.peg.2223,bsubtilis,input_jsons/fig|511145.12.peg.2223.json,0.997,train,1
fig|169963.11.peg.2542,bsubtilis,input_jsons/fig|169963.11.peg.2542.json,0.79,train,1
fig|297246.15.peg.3277,bsubtilis,input_jsons/fig|297246.15.peg.3277.json,0.563,train,1
fig|511145.12.peg.2853,bsubtilis,input_jsons/fig|511145.12.peg.2853.json,0.999,train,1
fig|511145.12.peg.3746,bsubtilis,input_jsons/fig|511145.12.peg.3746.json,0.993,train,1
fig|298386.8.peg.1142,bsubtilis,input_jsons/fig|298386.8.peg.1142.json,0.999,train,1
fig|169963.11.peg.1648,bsubtilis,input_jsons/fig|169963.11.peg.1648.json,0.665,train,1
fig|511145.12.peg.2716,bsubtilis,input_jsons/fig|511145.12.peg.2716.json,0.998,train,1
fig|196627.14.peg.1340,bsubtilis,input_jsons/fig|196627.14.peg.1340.json,0.661,train,1
fig|297246.15.peg.1960,bsubtilis,input_jsons/fig|297246.15.peg.1960.json,0.998,train,1
fig|169963.11.peg.166,bsubtilis,input_jsons/fig|169963.11.peg.166.json,0.888,train,1
fig|511145.12.peg.1513,bsubtilis,input_jsons/fig|511145.12.peg.1513.json,0.864,train,1
fig|511145.12.peg.422,bsubtilis,input_jsons/fig|511145.12.peg.422.json,0.98,train,1
fig|511145.12.peg.2138,bsubtilis,input_jsons/fig|511145.12.peg.2138.json,0.999,train,1
fig|169963.11.peg.1539,bsubtilis,input_jsons/fig|169963.11.peg.1539.json,0.754,train,1
fig|196627.14.peg.145,bsubtilis,input_jsons/fig|196627.14.peg.145.json,0.633,train,1
fig|297246.15.peg.1685,bsubtilis,input_jsons/fig|297246.15.peg.1685.json,0.47,train,1
fig|196627.14.peg.712,bsubtilis,input_jsons/fig|196627.14.peg.712.json,0.985,train,1
fig|511145.12.peg.2668,bsubtilis,input_jsons/fig|511145.12.peg.2668.json,0.993,train,1
fig|511145.12.peg.2569,bsubtilis,input_jsons/fig|511145.12.peg.2569.json,0.874,train,1
fig|297246.15.peg.3174,bsubtilis,input_jsons/fig|297246.15.peg.3174.json,0.983,train,1
fig|511145.12.peg.543,bsubtilis,input_jsons/fig|511145.12.peg.543.json,0.999,train,1
fig|511145.12.peg.3744,bsubtilis,input_jsons/fig|511145.12.peg.3744.json,0.983,train,1
fig|511145.12.peg.1116,bsubtilis,input_jsons/fig|511145.12.peg.1116.json,0.999,train,1
fig|169963.11.peg.2614,bsubtilis,input_jsons/fig|169963.11.peg.2614.json,0.545,train,1
fig|169963.11.peg.2888,bsubtilis,input_jsons/fig|169963.11.peg.2888.json,0.885,train,1
fig|169963.11.peg.1907,bsubtilis,input_jsons/fig|169963.11.peg.1907.json,0.886,train,1
fig|297246.15.peg.1994,bsubtilis,input_jsons/fig|297246.15.peg.1994.json,0.995,train,1
fig|297246.15.peg.1159,bsubtilis,input_jsons/fig|297246.15.peg.1159.json,0.964,train,1
fig|298386.8.peg.1650,bsubtilis,input_jsons/fig|298386.8.peg.1650.json,0.969,train,1
fig|297246.15.peg.3467,bsubtilis,input_jsons/fig|297246.15.peg.3467.json,0.917,train,1
fig|511145.12.peg.4548,bsubtilis,input_jsons/fig|511145.12.peg.4548.json,0.984,train,1
fig|169963.11.peg.2747,bsubtilis,input_jsons/fig|169963.11.peg.2747.json,0.999,train,1
fig|297246.15.peg.1638,bsubtilis,input_jsons/fig|297246.15.peg.1638.json,0.999,train,1
fig|297246.15.peg.1888,bsubtilis,input_jsons/fig|297246.15.peg.1888.json,0.71,train,1
fig|169963.11.peg.920,bsubtilis,input_jsons/fig|169963.11.peg.920.json,0.977,train,1
fig|169963.11.peg.1903,bsubtilis,input_jsons/fig|169963.11.peg.1903.json,0.619,train,1
fig|511145.12.peg.1768,bsubtilis,input_jsons/fig|511145.12.peg.1768.json,0.99,train,1
fig|297246.15.peg.611,bsubtilis,input_jsons/fig|297246.15.peg.611.json,0.763,train,1
fig|511145.12.peg.2547,bsubtilis,input_jsons/fig|511145.12.peg.2547.json,0.984,train,1
fig|169963.11.peg.1815,bsubtilis,input_jsons/fig|169963.11.peg.1815.json,0.989,train,1
fig|511145.12.peg.3063,bsubtilis,input_jsons/fig|511145.12.peg.3063.json,0.1,train,1
fig|511145.12.peg.3644,bsubtilis,input_jsons/fig|511145.12.peg.3644.json,0.1,train,1
fig|169963.11.peg.235,bsubtilis,input_jsons/fig|169963.11.peg.235.json,0.749,train,1
fig|511145.12.peg.2519,bsubtilis,input_jsons/fig|511145.12.peg.2519.json,0.999,train,1
fig|511145.12.peg.4519,bsubtilis,input_jsons/fig|511145.12.peg.4519.json,0.872,train,1
fig|511145.12.peg.54,bsubtilis,input_jsons/fig|511145.12.peg.54.json,0.993,train,1
fig|511145.12.peg.2794,bsubtilis,input_jsons/fig|511145.12.peg.2794.json,0.999,train,1
fig|511145.12.peg.2428,bsubtilis,input_jsons/fig|511145.12.peg.2428.json,0.845,train,1
fig|511145.12.peg.3770,bsubtilis,input_jsons/fig|511145.12.peg.3770.json,0.973,train,1
fig|169963.11.peg.2714,bsubtilis,input_jsons/fig|169963.11.peg.2714.json,0.901,train,1
fig|511145.12.peg.796,bsubtilis,input_jsons/fig|511145.12.peg.796.json,0.557,train,1
fig|169963.11.peg.1449,bsubtilis,input_jsons/fig|169963.11.peg.1449.json,0.808,train,1
fig|511145.12.peg.4226,bsubtilis,input_jsons/fig|511145.12.peg.4226.json,0.999,train,1
fig|196627.14.peg.570,bsubtilis,input_jsons/fig|196627.14.peg.570.json,0.889,train,1
fig|297246.15.peg.1748,bsubtilis,input_jsons/fig|297246.15.peg.1748.json,0.943,train,1
fig|169963.11.peg.759,bsubtilis,input_jsons/fig|169963.11.peg.759.json,0.892,train,1
fig|169963.11.peg.2405,bsubtilis,input_jsons/fig|169963.11.peg.2405.json,0.995,train,1
fig|297246.15.peg.641,bsubtilis,input_jsons/fig|297246.15.peg.641.json,0.984,train,1
fig|511145.12.peg.3503,bsubtilis,input_jsons/fig|511145.12.peg.3503.json,0.999,train,1
fig|169963.11.peg.1918,bsubtilis,input_jsons/fig|169963.11.peg.1918.json,0.999,train,1
fig|511145.12.peg.3745,bsubtilis,input_jsons/fig|511145.12.peg.3745.json,0.994,train,1
fig|511145.12.peg.3437,bsubtilis,input_jsons/fig|511145.12.peg.3437.json,0.999,train,1
fig|297246.15.peg.1430,bsubtilis,input_jsons/fig|297246.15.peg.1430.json,0.999,train,1
fig|297246.15.peg.1237,bsubtilis,input_jsons/fig|297246.15.peg.1237.json,0.989,train,1
fig|511145.12.peg.3214,bsubtilis,input_jsons/fig|511145.12.peg.3214.json,0.815,train,1
fig|196627.14.peg.902,bsubtilis,input_jsons/fig|196627.14.peg.902.json,0.662,train,1
fig|169963.11.peg.1827,bsubtilis,input_jsons/fig|169963.11.peg.1827.json,0.999,train,1
fig|511145.12.peg.649,bsubtilis,input_jsons/fig|511145.12.peg.649.json,0.999,train,1
fig|297246.15.peg.624,bsubtilis,input_jsons/fig|297246.15.peg.624.json,0.953,train,1
fig|169963.11.peg.1215,bsubtilis,input_jsons/fig|169963.11.peg.1215.json,0.935,train,1
fig|511145.12.peg.2666,bsubtilis,input_jsons/fig|511145.12.peg.2666.json,0.993,train,1
fig|298386.8.peg.3453,bsubtilis,input_jsons/fig|298386.8.peg.3453.json,0.953,train,1
fig|511145.12.peg.1551,bsubtilis,input_jsons/fig|511145.12.peg.1551.json,0.995,train,1
fig|196627.14.peg.698,bsubtilis,input_jsons/fig|196627.14.peg.698.json,0.885,train,1
fig|511145.12.peg.3839,bsubtilis,input_jsons/fig|511145.12.peg.3839.json,0.945,train,1
fig|511145.12.peg.1635,bsubtilis,input_jsons/fig|511145.12.peg.1635.json,0.777,train,1
fig|511145.12.peg.2499,bsubtilis,input_jsons/fig|511145.12.peg.2499.json,0.961,train,1
fig|297246.15.peg.3207,bsubtilis,input_jsons/fig|297246.15.peg.3207.json,0.999,train,1
fig|297246.15.peg.632,bsubtilis,input_jsons/fig|297246.15.peg.632.json,0.993,train,1
fig|169963.11.peg.2799,bsubtilis,input_jsons/fig|169963.11.peg.2799.json,0.763,train,1
fig|511145.12.peg.2369,bsubtilis,input_jsons/fig|511145.12.peg.2369.json,0.999,train,1
fig|196627.14.peg.358,bsubtilis,input_jsons/fig|196627.14.peg.358.json,0.998,train,1
fig|298386.8.peg.3201,bsubtilis,input_jsons/fig|298386.8.peg.3201.json,0.995,train,1
fig|169963.11.peg.2894,bsubtilis,input_jsons/fig|169963.11.peg.2894.json,0.787,train,1
fig|298386.8.peg.3404,bsubtilis,input_jsons/fig|298386.8.peg.3404.json,0.893,train,1
fig|511145.12.peg.3894,bsubtilis,input_jsons/fig|511145.12.peg.3894.json,0.646,train,1
fig|169963.11.peg.1074,bsubtilis,input_jsons/fig|169963.11.peg.1074.json,0.923,train,1
fig|169963.11.peg.919,bsubtilis,input_jsons/fig|169963.11.peg.919.json,0.997,train,1
fig|169963.11.peg.1998,bsubtilis,input_jsons/fig|169963.11.peg.1998.json,0.878,train,1
fig|511145.12.peg.4118,bsubtilis,input_jsons/fig|511145.12.peg.4118.json,0.998,train,1
fig|297246.15.peg.3304,bsubtilis,input_jsons/fig|297246.15.peg.3304.json,0.869,train,1
fig|297246.15.peg.2014,bsubtilis,input_jsons/fig|297246.15.peg.2014.json,0.965,train,1
fig|297246.15.peg.552,bsubtilis,input_jsons/fig|297246.15.peg.552.json,0.98,train,1
fig|511145.12.peg.2429,bsubtilis,input_jsons/fig|511145.12.peg.2429.json,0.975,train,1
fig|169963.11.peg.2401,bsubtilis,input_jsons/fig|169963.11.peg.2401.json,0.878,train,1
fig|169963.11.peg.237,bsubtilis,input_jsons/fig|169963.11.peg.237.json,0.961,train,1
fig|169963.11.peg.1528,bsubtilis,input_jsons/fig|169963.11.peg.1528.json,0.877,train,1
fig|511145.12.peg.1630,bsubtilis,input_jsons/fig|511145.12.peg.1630.json,0.907,train,1
fig|169963.11.peg.723,bsubtilis,input_jsons/fig|169963.11.peg.723.json,0.562,train,1
fig|169963.11.peg.916,bsubtilis,input_jsons/fig|169963.11.peg.916.json,0.991,train,1
fig|298386.8.peg.2820,bsubtilis,input_jsons/fig|298386.8.peg.2820.json,0.999,train,1
fig|511145.12.peg.2253,bsubtilis,input_jsons/fig|511145.12.peg.2253.json,0.999,train,1
fig|298386.8.peg.387,bsubtilis,input_jsons/fig|298386.8.peg.387.json,0.999,train,1
fig|169963.11.peg.1801,bsubtilis,input_jsons/fig|169963.11.peg.1801.json,0.902,train,1
fig|511145.12.peg.4455,bsubtilis,input_jsons/fig|511145.12.peg.4455.json,0.963,train,1
fig|511145.12.peg.3118,bsubtilis,input_jsons/fig|511145.12.peg.3118.json,0.999,train,1
fig|511145.12.peg.2795,bsubtilis,input_jsons/fig|511145.12.peg.2795.json,0.999,train,1
fig|297246.15.peg.1830,bsubtilis,input_jsons/fig|297246.15.peg.1830.json,0.999,train,1
fig|169963.11.peg.1888,bsubtilis,input_jsons/fig|169963.11.peg.1888.json,0.869,train,1
fig|297246.15.peg.1879,bsubtilis,input_jsons/fig|297246.15.peg.1879.json,0.811,train,1
fig|196627.14.peg.838,bsubtilis,input_jsons/fig|196627.14.peg.838.json,0.506,train,1
fig|169963.11.peg.2410,bsubtilis,input_jsons/fig|169963.11.peg.2410.json,0.535,train,1
fig|169963.11.peg.2007,bsubtilis,input_jsons/fig|169963.11.peg.2007.json,0.904,train,1
fig|511145.12.peg.2646,bsubtilis,input_jsons/fig|511145.12.peg.2646.json,0.643,train,1
fig|169963.11.peg.880,bsubtilis,input_jsons/fig|169963.11.peg.880.json,0.765,train,1
fig|169963.11.peg.217,bsubtilis,input_jsons/fig|169963.11.peg.217.json,0.585,train,1
fig|297246.15.peg.2606,bsubtilis,input_jsons/fig|297246.15.peg.2606.json,0.996,train,1
fig|196627.14.peg.722,bsubtilis,input_jsons/fig|196627.14.peg.722.json,0.952,train,1
fig|169963.11.peg.2830,bsubtilis,input_jsons/fig|169963.11.peg.2830.json,0.915,train,1
fig|169963.11.peg.2727,bsubtilis,input_jsons/fig|169963.11.peg.2727.json,0.96,train,1
fig|196627.14.peg.984,bsubtilis,input_jsons/fig|196627.14.peg.984.json,0.711,train,1
fig|169963.11.peg.1774,bsubtilis,input_jsons/fig|169963.11.peg.1774.json,0.969,train,1
fig|169963.11.peg.812,bsubtilis,input_jsons/fig|169963.11.peg.812.json,0.786,train,1
fig|298386.8.peg.3065,bsubtilis,input_jsons/fig|298386.8.peg.3065.json,0.999,train,1
fig|511145.12.peg.4473,bsubtilis,input_jsons/fig|511145.12.peg.4473.json,0.996,train,1
fig|169963.11.peg.266,bsubtilis,input_jsons/fig|169963.11.peg.266.json,0.999,train,1
fig|511145.12.peg.3411,bsubtilis,input_jsons/fig|511145.12.peg.3411.json,0.999,train,1
fig|511145.12.peg.4491,bsubtilis,input_jsons/fig|511145.12.peg.4491.json,0.999,train,1
fig|511145.12.peg.24,bsubtilis,input_jsons/fig|511145.12.peg.24.json,0.94,train,1
fig|511145.12.peg.908,bsubtilis,input_jsons/fig|511145.12.peg.908.json,0.999,train,1
fig|511145.12.peg.1574,bsubtilis,input_jsons/fig|511145.12.peg.1574.json,0.999,train,1
fig|511145.12.peg.3848,bsubtilis,input_jsons/fig|511145.12.peg.3848.json,0.998,train,1
fig|298386.8.peg.2132,bsubtilis,input_jsons/fig|298386.8.peg.2132.json,0.578,train,1
fig|169963.11.peg.1806,bsubtilis,input_jsons/fig|169963.11.peg.1806.json,0.806,train,1
fig|511145.12.peg.4151,bsubtilis,input_jsons/fig|511145.12.peg.4151.json,0.997,train,1
fig|196627.14.peg.782,bsubtilis,input_jsons/fig|196627.14.peg.782.json,0.933,train,1
fig|298386.8.peg.3419,bsubtilis,input_jsons/fig|298386.8.peg.3419.json,0.934,train,1
fig|511145.12.peg.12,bsubtilis,input_jsons/fig|511145.12.peg.12.json,0.999,train,1
fig|298386.8.peg.3139,bsubtilis,input_jsons/fig|298386.8.peg.3139.json,0.733,train,1
fig|511145.12.peg.2869,bsubtilis,input_jsons/fig|511145.12.peg.2869.json,0.771,train,1
fig|297246.15.peg.890,bsubtilis,input_jsons/fig|297246.15.peg.890.json,0.999,train,1
fig|297246.15.peg.1453,bsubtilis,input_jsons/fig|297246.15.peg.1453.json,0.99,train,1
fig|511145.12.peg.2851,bsubtilis,input_jsons/fig|511145.12.peg.2851.json,0.999,train,1
fig|511145.12.peg.3910,bsubtilis,input_jsons/fig|511145.12.peg.3910.json,0.974,train,1
fig|297246.15.peg.2585,bsubtilis,input_jsons/fig|297246.15.peg.2585.json,0.795,train,1
fig|511145.12.peg.2819,bsubtilis,input_jsons/fig|511145.12.peg.2819.json,0.998,train,1
fig|297246.15.peg.3259,bsubtilis,input_jsons/fig|297246.15.peg.3259.json,0.957,train,1
fig|298386.8.peg.520,bsubtilis,input_jsons/fig|298386.8.peg.520.json,0.965,train,1
fig|511145.12.peg.117,bsubtilis,input_jsons/fig|511145.12.peg.117.json,0.999,train,1
fig|297246.15.peg.938,bsubtilis,input_jsons/fig|297246.15.peg.938.json,0.971,train,1
fig|298386.8.peg.804,bsubtilis,input_jsons/fig|298386.8.peg.804.json,0.97,train,1
fig|511145.12.peg.1151,bsubtilis,input_jsons/fig|511145.12.peg.1151.json,0.969,train,1
fig|196627.14.peg.1090,bsubtilis,input_jsons/fig|196627.14.peg.1090.json,0.731,train,1
fig|169963.11.peg.1631,bsubtilis,input_jsons/fig|169963.11.peg.1631.json,0.999,train,1
fig|298386.8.peg.833,bsubtilis,input_jsons/fig|298386.8.peg.833.json,0.911,train,1
fig|169963.11.peg.583,bsubtilis,input_jsons/fig|169963.11.peg.583.json,0.999,train,1
fig|169963.11.peg.2624,bsubtilis,input_jsons/fig|169963.11.peg.2624.json,0.897,train,1
fig|297246.15.peg.2900,bsubtilis,input_jsons/fig|297246.15.peg.2900.json,0.723,train,1
fig|511145.12.peg.1139,bsubtilis,input_jsons/fig|511145.12.peg.1139.json,0.916,train,1
fig|169963.11.peg.1374,bsubtilis,input_jsons/fig|169963.11.peg.1374.json,0.901,train,1
fig|511145.12.peg.2548,bsubtilis,input_jsons/fig|511145.12.peg.2548.json,0.995,train,1
fig|169963.11.peg.1847,bsubtilis,input_jsons/fig|169963.11.peg.1847.json,0.902,train,1
fig|196627.14.peg.253,bsubtilis,input_jsons/fig|196627.14.peg.253.json,0.991,train,1
fig|169963.11.peg.2050,bsubtilis,input_jsons/fig|169963.11.peg.2050.json,0.969,train,1
fig|511145.12.peg.2523,bsubtilis,input_jsons/fig|511145.12.peg.2523.json,0.999,train,1
fig|297246.15.peg.1414,bsubtilis,input_jsons/fig|297246.15.peg.1414.json,0.995,train,1
fig|511145.12.peg.2252,bsubtilis,input_jsons/fig|511145.12.peg.2252.json,0.999,train,1
fig|169963.11.peg.2865,bsubtilis,input_jsons/fig|169963.11.peg.2865.json,0.91,train,1
fig|196627.14.peg.390,bsubtilis,input_jsons/fig|196627.14.peg.390.json,0.688,train,1
fig|511145.12.peg.3578,bsubtilis,input_jsons/fig|511145.12.peg.3578.json,0.994,train,1
fig|169963.11.peg.1439,bsubtilis,input_jsons/fig|169963.11.peg.1439.json,0.851,train,1
fig|196627.14.peg.702,bsubtilis,input_jsons/fig|196627.14.peg.702.json,0.655,train,1
fig|297246.15.peg.901,bsubtilis,input_jsons/fig|297246.15.peg.901.json,0.689,train,1
fig|511145.12.peg.946,bsubtilis,input_jsons/fig|511145.12.peg.946.json,0.799,train,1
fig|511145.12.peg.3123,bsubtilis,input_jsons/fig|511145.12.peg.3123.json,0.978,train,1
fig|169963.11.peg.1722,bsubtilis,input_jsons/fig|169963.11.peg.1722.json,0.985,train,1
fig|511145.12.peg.1965,bsubtilis,input_jsons/fig|511145.12.peg.1965.json,0.998,train,1
fig|169963.11.peg.1868,bsubtilis,input_jsons/fig|169963.11.peg.1868.json,0.971,train,1
fig|511145.12.peg.1816,bsubtilis,input_jsons/fig|511145.12.peg.1816.json,0.999,train,1
fig|298386.8.peg.2875,bsubtilis,input_jsons/fig|298386.8.peg.2875.json,0.888,train,1
fig|298386.8.peg.388,bsubtilis,input_jsons/fig|298386.8.peg.388.json,0.999,train,1
fig|169963.11.peg.2303,bsubtilis,input_jsons/fig|169963.11.peg.2303.json,0.989,train,1
fig|297246.15.peg.3064,bsubtilis,input_jsons/fig|297246.15.peg.3064.json,0.957,train,1
fig|511145.12.peg.2373,bsubtilis,input_jsons/fig|511145.12.peg.2373.json,0.999,train,1
fig|511145.12.peg.2896,bsubtilis,input_jsons/fig|511145.12.peg.2896.json,0.98,train,1
fig|196627.14.peg.47,bsubtilis,input_jsons/fig|196627.14.peg.47.json,0.996,train,1
fig|511145.12.peg.2493,bsubtilis,input_jsons/fig|511145.12.peg.2493.json,0.91,train,1
fig|169963.11.peg.1996,bsubtilis,input_jsons/fig|169963.11.peg.1996.json,0.938,train,1
fig|196627.14.peg.968,bsubtilis,input_jsons/fig|196627.14.peg.968.json,0.653,train,1
fig|511145.12.peg.3486,bsubtilis,input_jsons/fig|511145.12.peg.3486.json,0.968,train,1
fig|511145.12.peg.1531,bsubtilis,input_jsons/fig|511145.12.peg.1531.json,0.999,train,1
fig|511145.12.peg.1117,bsubtilis,input_jsons/fig|511145.12.peg.1117.json,0.999,train,1
